id,followers_count,friends_count,verified,average_tweets_per_day,account_age_days,account_type
25956690,115,0,False,0.422,4167,human
378278231,1070,1015,False,8.656,3253,human
874379332579405826,13,52,False,0.14,1163,bot
46928242,110,100,False,4.809,4084,human
16519549,4,24,False,0.519,4341,bot
466882955,1295279,70,True,0.201,3136,human
3014398348,324,463,False,0.434,2023,bot
41161102,120,24,False,1.57,4109,bot
707903036941684736,0,0,False,0.765,1622,bot
360714671,19712,2742,True,10.167,3283,human
1069375476622344192,43,1,False,3.536,625,bot
790984,620,747,False,0.47,4925,human
232526281,436,1710,False,0.717,3518,bot
2305036753,564,632,False,0.742,2400,human
3299611091,96,1,False,7.728,1911,bot
1586237918,1202,321,False,12.191,2595,bot
807670261,4,0,False,0.1,2903,bot
382996982,15,60,False,0.563,3245,bot
2675708408,40,165,False,1.995,2218,human
1223430648,13,0,False,0.404,2730,bot
22024720,3538,1110,True,8.624,4191,human
786960912,1,20,False,0.699,2912,bot
2267288083,779,0,False,22.097,2424,human
84152857,9399,0,True,0.042,3954,human
163582516,283437,310783,False,10.105,3696,human
286790217,545,527,False,0.703,3405,human
20451915,734,2401,False,10.121,4208,human
722794248618188800,9,0,False,1.111,1581,bot
327422553,999,2889,False,16.952,3336,bot
545520971,14,108,False,0.988,3058,bot
206049898,23697,909,True,7.538,3589,human
327684727,46696,1426,True,4.821,3336,human
635966074,37,264,False,0.181,2957,human
88576304,116,214,False,0.922,3936,human
388502138,1093,172,False,26.207,3235,human
85725829,33447,341,False,2.336,3948,human
39588492,281968,1381,False,2.559,4116,human
114299539,1359,1148,False,23.493,3838,human
78385842,293553,520,True,1.61,3976,human
3246396084,136,249,False,0.127,1891,human
111678148,1007,374,True,0.343,3847,human
137630414,806543,4,False,3.611,3767,human
299373263,1920015,224,True,0.785,3383,human
3014136535,2487,509,False,10.828,2018,human
81007322,933578,318,False,2.279,3967,human
2171867880,1188,556,False,9.871,2481,human
531632887,7,45,False,0.772,3073,bot
532157179,655,757,False,1.025,3072,human
3020165893,381,593,False,5.846,2012,human
32248589,75,251,False,0.122,4142,human
352064277,674,176,False,17.161,3297,human
10228502,6,0,False,1.128,4662,human
718050444191404032,28,614,False,0.205,1594,human
885003066,33931,22509,False,18.651,2863,human
227545922,6683,714,True,5.516,3533,human
1162875732,453,0,False,2.541,2747,bot
31462230,721656,330,True,0.275,4143,human
1871975262,16645,2523,False,9.771,2528,human
141300574,74302,1493,True,2.34,3756,human
20714349,84,606,False,0.244,4205,human
193205108,579326,476,False,22.574,3620,human
448009084,1084,361,False,2.217,3157,human
762698866407858176,132,0,False,3.198,1471,human
127931276,29,66,False,0.577,3794,human
3233551254,75,164,False,1.319,1904,human
791449,1501,488,False,45.409,4925,bot
1970279328,341,370,False,8.981,2496,human
1862538146,21,157,False,0.245,2531,bot
421532582,1411,1807,False,8.242,3189,human
878449580,714,387,False,10.87,2866,human
22549433,4700,703,True,2.792,4187,human
27530178,163081,372,True,1.845,4160,human
469504967,71,93,False,0.986,3133,human
269489101,449,2113,False,5.14,3439,human
27530219,18318,15247,False,0.666,4160,human
3259503600,478,974,False,42.167,1878,bot
4905513086,2,48,False,1.211,1648,bot
2310280190,231,242,False,1.046,2397,human
1219499012,62,0,False,1.175,2731,bot
99881991,19,0,False,0.555,3887,bot
38802447,3351497,4170,True,8.99,4120,human
608703511,121,269,False,0.478,2987,human
1028142835059417088,104,0,False,3.87,739,bot
23335967,18587,2874,True,4.687,4181,human
824737191393779712,20,542,False,0.276,1300,human
605819946,575,329,False,12.198,2990,human
358880317,2504,802,True,2.083,3286,human
4112258113,14,40,False,2.083,1750,bot
437523529,142624,118717,False,39.947,3169,bot
406590542,884,0,False,3.402,3208,bot
339219535,340,527,False,1.083,3317,human
895400182111719424,2,0,False,0.087,1105,human
618665044,1593,0,False,2.013,2976,human
70784114,2009,1988,False,30.952,4004,human
236197005,7011,4869,False,17.072,3509,bot
28054681,1223701,2341,True,5.76,4158,human
42472602,8379,3113,True,9.055,4103,human
3349157019,950,365,False,4.536,1878,human
1042814112,1358,233,False,6.827,2790,human
243799204,881,3100,False,5.173,3491,human
393483438,1226,397,False,14.698,3227,bot
4733801655,422,1,False,7.84,1685,bot
4761064634,141137,70411,False,42.937,1678,human
537662656,330,332,False,0.976,3067,bot
1476400334,18,149,False,0.239,2635,bot
37229778,22572,1601,False,3.512,4126,human
831720146091716608,2052,8,False,4.056,1281,bot
1293948120,1080,918,False,8.766,2705,human
247469280,681,185,False,3.0,3483,human
480777445,350,670,False,0.364,3121,human
393483500,22,152,False,1.004,3227,bot
1599608046,7399831,30,True,5.454,2590,human
563090687,105,201,False,1.268,3037,bot
416814339,1770014,330,True,0.842,3195,human
62919941,280,273,False,15.762,4032,human
714996796582264832,8,115,False,0.017,1603,bot
629413127,1,25,False,1.96,2964,bot
472388869,3,0,False,0.847,3130,human
190846228,599,989,False,3.037,3626,human
851711263,105048,79352,False,24.485,2881,bot
901276986152058881,0,0,False,0.113,1089,human
62657834,423,0,False,1.074,4033,human
273159476,94,108,False,0.724,3432,human
22549812,1598468,188,True,5.179,4187,human
71308607,2556480,867,True,0.564,4002,human
81794383,60617,8,True,0.087,3964,human
23598426,2035,1768,False,2.224,4179,human
28054874,2622,373,False,34.612,4158,bot
21763420,1845,1185,False,3.764,4193,human
3247445346,158,131,False,0.539,1890,human
224925029,61,520,False,0.642,3540,human
366744934,5092,983,True,4.835,3273,human
57152873,19,67,False,0.598,4052,bot
1337464171,834,824,False,6.135,2689,bot
76289403,82564,32751,False,30.747,3984,human
708394182595883008,295,0,False,0.967,1621,bot
820170949215432704,3,216,False,1.602,1313,bot
781941661848875008,886,941,False,18.414,1418,bot
772315241212325888,204,0,False,1.379,1445,bot
788107421629591552,2924,4961,False,11.634,1401,human
786284811212075010,40,1,False,0.994,1406,bot
962841941242150912,47,352,False,2.866,919,human
104600968,4140,1052,False,1.064,3870,human
748874756896632834,27,28,False,1.831,1509,bot
772318677068722178,2,0,False,0.149,1445,human
703135557707149316,185,36,False,3.688,1636,bot
2882278812,53,213,False,3.234,2120,human
849151040918257665,0,23,False,0.105,1233,bot
598218154,14,188,False,0.31,2999,human
2267026862,10,0,False,0.845,2425,bot
764417455,21,44,False,1.106,2923,bot
5248441,1589475,892,True,1.846,4870,human
3222279645,63,72,False,1.41,1938,human
359667189,1189,905,False,9.552,3285,human
2226473150,18288,11,False,0.351,2452,human
128718338,15,0,False,0.01,3792,bot
221255171,571,822,False,3.11,3550,human
635704839,42,0,False,0.831,2957,bot
2782664203,762,399,False,29.506,2179,human
2315523596,184,223,False,0.165,2394,human
221517327,2,0,False,0.006,3549,bot
149952019,699544,118,True,1.228,3733,human
913028718377005056,35,109,False,0.092,1056,bot
222565914,972,752,False,4.738,3546,human
2151945757,318,470,False,7.811,2491,human
160175660,50086,739,True,4.721,3705,human
2683835948,508,439,False,0.938,2215,human
14423603,941713,212,True,0.11,4506,human
115873334,829,1458,False,62.639,3833,bot
911663031322595328,75,118,False,0.607,1060,human
74192447,226,0,False,1.641,3991,bot
18880069,15548,686,True,1.677,4237,human
2714244679,37,6,False,0.333,2204,bot
2448430657,673,672,False,10.67,2316,human
950406353973071873,18,236,False,0.046,953,bot
78648922,36,201,False,0.38,3975,bot
154670681,139669,419,False,11.979,3721,human
37492323,276,322,False,1.451,4125,human
875454944509272064,2,0,False,0.247,1160,bot
3236435570,1382,678,True,4.583,1902,human
764155508,8,40,False,0.004,2923,bot
264771201,2484925,34,True,0.238,3447,human
38540936,97644,737,True,1.104,4121,human
106960532,120,0,False,0.18,3863,human
574101143,405,453,False,10.876,3025,human
173807264,515,260,False,6.048,3669,bot
77338274,355933,8816,True,14.544,3980,human
47191725,184933,3759,True,5.232,4083,bot
354162350,4,28,False,0.004,3294,bot
451679919,704,0,False,1.864,3153,bot
547362491,22,111,False,1.004,3056,bot
28055231,746457,358,True,11.447,4158,human
1195120315,528,145,False,6.764,2738,human
806778079074873345,311,2807,False,2.344,1350,bot
153861776,448,382,False,0.124,3723,bot
29365968,191240,748,True,2.507,4152,human
279189207,1561117,333,True,0.352,3420,human
358356698,607,0,False,2.826,3287,bot
257169121,41766,270,False,2.039,3463,human
131340008,283,320,False,2.309,3784,human
79173358,17786,1031,True,1.474,3973,human
15472368,136289,6,False,0.026,4415,human
719066864,24,147,False,1.267,2945,bot
33036023,167,108,False,0.855,4140,bot
18618120,623,1101,False,19.462,4244,human
328210196,692,0,False,4.029,3335,human
27531031,311971,5475,False,20.762,4160,human
877308427692908546,0,0,False,0.294,1155,bot
786029080504332288,38,219,False,46.225,1407,human
118757160,622471,409,True,5.506,3823,human
19404587,1758422,542,True,1.013,4225,human
109057836,74,68,False,1.826,3856,human
26744624,17586,3108,True,8.767,4163,human
61347634,4,1,False,0.531,4038,bot
4228388660,32,212,False,0.197,1740,human
619452225,17,26,False,0.351,2975,bot
85989198,849,1770,False,1.221,3947,bot
20453211,7182,1587,True,5.548,4208,human
2717390700,1420,2447,False,2.905,2202,human
2930775934,1124,4709,False,10.139,2070,bot
535566212,132,435,False,0.479,3069,human
4257748887,705,745,False,0.892,1730,human
386668440,1375,271,False,2.298,3238,human
321394589,38,0,False,0.522,3346,human
1058805697,4,0,False,0.309,2784,bot
485758924,500,2437,False,0.835,3115,human
85465037,345298,273,True,2.522,3949,human
450631633,12477,17906,False,2.838,3154,bot
82843602,290677,339,False,2.263,3960,human
1058739403995168768,104,161,False,0.138,654,human
445913056,296,304,False,2.362,3160,human
970024894804189184,36,194,False,0.096,899,bot
3132102629,861,1238,False,2.504,1964,human
988288998,80,693,False,0.525,2815,bot
322443251,142,295,False,0.821,3345,human
772387996972748800,0,0,False,0.101,1444,human
1002706964,104827,5,True,0.57,2808,human
275519511,2280,2399,False,1.169,3427,human
51386401,14,0,False,0.017,4071,bot
762076581506453505,821,939,False,16.453,1473,human
383260714,2,0,False,0.004,3244,bot
3011254314,1350,1463,False,52.279,2020,human
22926618,56,140,False,0.071,4184,human
772701126043074560,0,0,False,0.083,1444,human
2984777777,500,1243,False,2.32,2039,human
526391347,520,419,False,3.398,3077,bot
153098292,1750257,12775,True,2.764,3725,human
1648367670,31,16,False,1.106,2570,bot
22812734,357886,9997,True,18.437,4185,human
351541320,361242,20569,True,4.622,3297,human
18341548,207,546,False,1.268,4256,human
35657831,22724,3113,False,1.879,4132,human
776132978405675012,20,0,False,1.99,1434,bot
1537480820,33,252,False,0.288,2615,bot
278927480,4,0,False,0.032,3421,bot
36968571,12743,937,True,15.813,4127,human
43522180,627008,377,True,2.201,4098,human
24647812,162780,955,True,5.825,4174,human
2518685834,1254,2139,False,4.112,2279,human
574888084,7,0,False,1.052,3024,bot
229906582,166,409,False,0.936,3526,bot
499914913,2007,357,True,3.723,3100,human
416028833,727,4140,False,0.624,3196,human
15210670,1463302,1473166,True,7.063,4439,bot
162535607,12,0,False,0.011,3699,bot
489953461,673,629,False,5.39,3111,human
120330430,239,3224,False,0.855,3819,human
758388938,808,1181,False,5.493,2926,human
1004804740105035777,83964,295,True,4.6,803,human
485234907,1,0,False,0.003,3116,bot
517478622,47,0,False,1.815,3086,bot
159389938,403554,402244,False,1.054,3708,human
24910075,9644,10149,True,2.775,4172,human
6297852,488058,523,True,0.423,4835,human
1006639362,112,244,False,1.256,2806,bot
579606790,233,1111,False,0.628,3019,human
3042187528,458,822,False,2.729,2010,bot
343939339,33,0,False,2.743,3310,bot
466360589,2850,1833,False,3.334,3137,human
330832162,1582220,0,True,1.659,3331,human
383785250,1089,322,False,0.23,3243,human
743446825,10,0,False,0.787,2933,bot
216799530,9191,6132,True,2.318,3562,human
572266794,25,56,False,0.877,3027,human
184031532,1224498,273,True,1.102,3643,human
305928496,469081,841,True,6.975,3372,human
1453070640,14,109,False,0.859,2644,human
779210259315523584,5,0,False,0.53,1426,human
44570946,384676,26,True,1.611,4094,human
979638601,163,180,False,0.642,2819,human
21728303,236265,1057,True,11.595,4194,human
292559186,120,0,False,0.264,3395,human
370940248,250,1563,False,1.429,3266,bot
252713307,37,0,False,0.44,3472,human
2975340894,972,2150,False,0.724,2046,human
174070110,21,0,False,0.933,3669,bot
2331253086,339,376,False,7.142,2385,bot
1334581620,1,17,False,0.602,2690,bot
458234232,26162,333,True,2.743,3146,human
171972995,294,666,False,6.489,3674,human
266344843,439,317,False,1.062,3445,human
331094411,83,113,False,5.466,3330,human
1262229906,676032,402,True,0.444,2716,human
308287890,99904,74376,False,35.559,3368,bot
2397575574,504,417,False,1.082,2345,human
250878364,319,297,False,1.742,3476,human
98310564,5812417,354,True,2.446,3894,human
69474732,39,423,False,0.489,4009,human
20978103,2926315,810,True,4.234,4201,human
343415230,15,0,False,0.625,3310,bot
775785142761717761,1,0,False,0.095,1435,human
537139665,434,1087,False,2.994,3068,bot
176429522,2446999,31,True,5.357,3662,human
179837404,1343,4427,False,17.381,3654,human
18094575,723,131,False,2.531,4267,human
26483183,84437,1216,True,17.189,4164,human
191633906,7384,1565,True,5.675,3624,human
766740078395740161,525,163,False,3.355,1460,bot
351017477,795,761,False,2.855,3298,human
4066646536,775,1205,False,0.54,1756,human
90708489,184,2255,False,0.532,3927,human
123214345,166,89,False,3.281,3809,bot
938598744747941888,47,177,False,2.065,986,human
253499949,801138,710,True,3.831,3470,human
208149044,10,0,False,0.014,3584,bot
711465529,15,0,False,1.429,2949,bot
1571560004,53,0,False,1.284,2601,bot
104340042,5123,294,True,7.406,3871,human
2969049684,445,360,False,9.486,2048,human
34609754,34557,423,True,6.371,4135,human
3312196192,833,25,False,1.976,1899,bot
132389474,1874581,2915,True,6.833,3781,human
297802340,200,310,False,1.554,3386,bot
56892019,1363786,725,False,5.135,4053,human
139205255,371033,455,False,0.085,3762,human
772416963603734528,0,0,False,0.114,1444,human
781221599315894272,0,0,False,0.156,1420,human
783292921114140672,9,53,False,0.967,1414,human
52173465,4570,4753,True,2.547,4068,human
51124892,1973139,26,True,154.259,4071,bot
47717027,1085652,95,True,3.136,4081,human
555489955,25778,2913,False,2.277,3046,human
24910515,307,74,False,7.202,4172,human
2504530616,626,235,False,4.509,2284,human
4429191869,0,0,False,0.726,1714,bot
2689342147,9,17,False,0.019,2213,bot
2220366536,6,0,False,0.088,2455,human
344726222,100366,1009,False,7.208,3308,human
849040777485406208,26,0,False,1.236,1233,bot
829460244904308736,0,0,False,0.554,1287,bot
632822483,473,185,False,24.734,2960,bot
2617776859,121,420,False,3.523,2230,human
2983205608,2604,178,False,104.698,2040,human
41425651,834612,14862,True,8.066,4108,human
2483034871,16,201,False,0.745,2295,bot
3319274241,114,167,False,7.678,1895,human
1048582915,58,0,False,0.016,2788,bot
168565518,72,264,False,1.191,3683,human
358095633,119,281,False,0.724,3287,human
126360358,2799,810,False,0.898,3799,human
2453936953,235,0,False,0.086,2313,bot
20716349,7661,5671,True,1.085,4205,human
754969814951718912,801,1055,False,10.861,1493,human
36182872,83827,1016,True,0.463,4130,human
554703706,6,0,False,0.005,3047,bot
708029961681170433,306,378,False,0.204,1622,human
376183647,146,272,False,0.213,3256,human
2617776990,966,190,False,39.825,2230,human
35134309,22238,1119,True,26.526,4134,bot
2952010610,359214,59,True,1.45,2058,human
4180417402,224,41,False,20.353,1740,bot
884743057,346,160,False,0.822,2863,human
1526209446,347,326,False,1.091,2619,human
812486551305228288,2,21,False,1.313,1334,bot
2652904381,23,99,False,0.809,2225,bot
772255106049900544,1,0,False,0.117,1445,human
400825292,8,0,False,0.002,3216,bot
19405774,1787622,2361,True,16.236,4225,human
250354638,228,300,False,4.382,3477,bot
243801041,11555,535,False,6.82,3491,human
3122666452,686,261,False,10.907,1971,human
160963548,267263,574,False,2.649,3703,human
1356078050,5,0,False,0.379,2682,bot
128457700,418,132,False,10.545,3793,human
328473577,18406,54,False,0.005,3334,human
849175990140096512,0,0,False,0.108,1233,bot
144972794,191505,404,False,24.306,3746,human
1150295048,8,102,False,0.014,2752,bot
2480413705,163,415,False,7.951,2296,human
2941589266,34,30,False,40.812,2063,human
981755559195086848,57,3,False,1.94,867,bot
910753124268281856,418,2722,False,0.112,1063,bot
815537202,316093,1648,True,1.254,2899,human
258481206,2357,2026,True,1.286,3460,human
114826297,964563,463,True,2.713,3836,human
506993721,1149,620,False,27.525,3095,human
439884868,248,125,False,1.548,3167,human
3337625362,28,40,False,3.871,1886,human
2383682650,103050,70,False,0.301,2359,human
418389089,155,510,False,1.159,3193,human
751240947250323456,113,133,False,5.711,1503,human
189013094,38,266,False,0.13,3631,human
95951978,484,274,False,1.185,3904,human
16522350,15510,1207,True,3.753,4341,human
443030647,208,225,False,1.577,3163,human
268853732,57,44,False,1.84,3440,human
96738439,17189,3744,False,5.577,3901,human
4696841353,195,3545,False,4.338,1690,human
